author_id,name
7046,Hergé
7047,Doug Richardson
7048,Arthur Slade
7049,Steven Barnes
7050,Lawrence J. Magid
7051,Adam Gopnik
7052,Joan Hess
7053,Beatrice Gormley
7054,John Marsden
7055,Trudy Krisher
7056,James Beard
7057,Arlie Russell Hochschild
7058,Robert G. Waldron
7059,Patrick Hart
7060,Noam Chomsky
7061,Paul Wilkes
7062,Marty Minchin
7063,Joseph Rutt
7064,Eric Tyson
7065,Nancy Harmon Jenkins
7066,Julian Cassell
7067,Peter Parham
7068,Dr. Phil Mcgraw
7069,Kathryn L. Robyn
7070,Philip Shelby
7071,Lou Marinoff
7072,Janice Novak
7073,Sogyal Rinpoche
7074,Patrick Gaffney
7075,Andrew Harvey
7076,Gail Sher
7077,Mary Irish
7078,Jerry Lynch
7079,Chungliang Al Huang
7080,Bell Hooks
7081,Sunset Pub Staff
7082,Lynne Gilberg
7083,Sunset Books
7084,Kim Mcmillen
7085,Alison Mcmillen
7086,Wade Rowland
7087,Nancy Zieman
7088,Steve Chandler
7089,Joan Borysenko
7090,Mary Carroll Nelson
7091,Ken Milburn
7092,Don Aslett
7093,Brian Tracy
7094,Jaouen
7095,Jean-Jacques Sempé
7096,René Goscinny
7097,Dr. Arnold Arem M.D.
7098,John Gribbin
7099,Roland Fleissner
7100,Linda Buckle
7101,Paul Kelley
7102,Susanne Gretter
7103,Harvey Diamond
7104,Kay S. Lawerence
7105,Suzanne Enoch
7106,Mia Ryan
7107,Timothy Findley
7108,John Luther Novak
7109,Christopher Priest
7110,Natalia Ilyin
7111,William L. Shirer
7112,Winn Schwartau
7113,John S. Burnett
7114,David Mccullough
7115,Ovid Demaris
7116,Robert Douglas Mead
7117,Jennet Conant
7118,Iain Gately
7119,Neil Baldwin
7120,L. T. C. Rolt
7121,Lisa Jardine
7122,Po Bronson
7123,Robert Buderi
7124,Robert Reid
7125,John Gove
7126,David Carpenter
7127,Sylvie Matton
7128,Richard Rayner
7129,Charles Higson
7130,Andy Mcnab
7131,Winston Graham
7132,Dan Burstein
7133,Elizabeth M. Norman
7134,George R. Stewart
7135,Clamp
7136,Gabrielle Donnelly
7137,Bjorn Larsson
7138,Tom Geddes
7139,Robert L. Forward
7140,Larissa Lai
7141,Patricia D. Benke
7142,Esther Friesner
7143,Karen Hancock
7144,Melvin Jules Bukiet
7145,Else Holmelund Minarik
7146,Roswitha Quadf
7147,Tibor Fischer
7148,Richard Woodman
7149,Rupert Thomson
7150,Adam Bagdasariam
7151,Brad Newsham
7152,Simon Jenkins
7153,Peter Bradshaw
7154,Víctor E. Villaseñor
7155,Mickey Mantle
7156,H. Gluck
7157,John M. Daniel
7158,Eric Sanvoisin
7159,Georges Moroz
7160,Martin Matje
7161,Robin A. Mckenzie
7162,Pamela Burford
7163,Harriet Castor
7164,H. Castor
7165,Cathy Gillen Thacker
7166,Howard Weinstein
7167,Bill Mccay
7168,Eloise Flood
7169,W. R. Thompson
7170,Melissa Scott
7171,Ruth Westheimer
7172,Barry Strauss
7173,L. Kate Deal
7174,John Steven Gur
7175,V.E. Mitchell
7176,Ricardo Semler
7177,Margaret Moore
7178,Tanya Anne Crosb
7179,Kat Martin
7180,Jacquie D'Alessandro
7181,Jessica R. Feldman
7182,Chris Economos
7183,Steve Mcinturff
7184,John De Graaf
7185,David Wann
7186,Thomas H. Naylor
7187,Amitav Ghosh
7188,Sabine Maier-Längsfeld
7189,Dieter Wellershoff
7190,Wolf J. Siedler
7191,Marek Krajewski
7192,Doreen Daume
7193,Birgit H. Hölscher
7194,Maeve Haran
7195,Irene Nießen
7196,Lucy Grealy
7197,Bette Hagman
7198,Jeffrey Lent
7199,Joseph A. Citro
7200,Dr. Jerri Nielsen
7201,Maryanne Vollers
7202,A. Walton Litz
7203,Haywood Smith
7204,Omar Khayyam
7205,Alexei Sayle
7206,P. G. Wodehouse
7207,Jane Barry
7208,Kathy Lette
7209,Jules Hardy
7210,Mark Reynolds
7211,Bill Cullen
7212,Marsha Sinetar
7213,David Jenkins
7214,Kenny Dalglish
7215,Kim Woodburn
7216,Aggie Mackenzie
7217,Jan Molby
7218,Grahame Lloyd
7219,Simon Kuper
7220,Magnus Mills
7221,Margaret Frazer
7222,Sebastian Stuart
7223,Stephen Gill
7224,Rich Hall
7225,Greg Dinallo
7226,Cameron Abbott
7227,Gerri Hill
7228,Janice Dickinson
7229,Fiona Kelly
7230,Mirabel Osler
7231,H. J. Oliver
7232,Tania Kindersley
7233,Griff Rhys Jones
7234,Robert Leckie
7235,Tom Sharpe
7236,Jay Anson
7237,Melinda Metz
7238,Roderick Anscombe
7239,Leon Whiteson
7240,Judith Merril
7241,Nancy Kilpatrick
7242,Don Bassingthwaite
7243,Robert Mccammon
7244,Dixon
7245,James M. Henslin
7246,Gavin De Becker
7247,Sara Shandler
7248,Melodie M. Davis
7249,Patricia Telesco
7250,Whitecap Books
7251,Linda Fraser
7252,Richard Olney
7253,Denise Lardner Carmody
7254,John Carmody
7255,Eric F. Goldman
7256,Lawrence E. Cahoone
7257,Valerie Ann Worwood
7258,Paul Davies
7259,J. C. Polkinghorne
7260,Theodore J. Nottingham
7261,Simeon Margolis Md Phd
7262,Charles Berlitz
7263,Albert Einstein
7264,Michael Talbot
7265,Hildegard Of Bingen
7266,Bruce W. Hozeski
7267,Julia Conaway Bondanella
7268,Mark Musa
7269,Richard S. Broughton Ph.D.
7270,Marcus Aurelius Antonius
7271,The Late A. S. L. Farquha
7272,Robin Waterfield
7273,Koren Trygg
7274,Lucy Poshek
7275,David Ferry
7276,Percy Bysshe Shelley
7277,Isabel Quigly
7278,A. D. Hunt
7279,Mary K. Pershall
7280,Melina Marchetta
7281,Lois Ruby
7282,Annie Hawes
7283,Connie Fletcher
7284,Thomas D. Zweifel
7285,Karen Ritchie
7286,James D. Berkley
7287,Elizabeth Bonner
7288,Doug Stanton
7289,Michael Kevin Naselli
7290,Ray Gordon
7291,Geoff Garvey
7292,Mark Ellingham
7293,Lou Coffey-Lewis
7294,Nancy Krulik
7295,Eugene Bradley Coco
7296,Hardie Gramatky
7297,Joanne Ryder
7298,Larry Ross
7299,Suzanne Lord
7300,Tracy Kidder
7301,Barbara Freese
7302,Lorraine Dopson
7303,Lisa St. Aubin De Teran
7304,Miles Morland
7305,William Least Heat Moon
7306,Jimmy Burns
7307,Sue Gee
7308,Stefanie Kuhn-Werner
7309,Jan Böthern
7310,Stefanie Zweig
7311,Judith Lennox
7312,Mechtild Sandberg
7313,Anne Holt
7314,Susanne Aeckerle
7315,Cay Rademacher
7316,Juilene Osborne-Mcknight
7317,Senta Kapoun
7318,Susan Sloan
7319,Sibylle Schmidt
7320,Joseph Kiermeier-Debre
7321,James Ellroy
7322,Molly Katz
7323,Anna Kuhlig-Wilkinson
7324,Georg Brun
7325,Erik Gloßmann
7326,Gloria Ernst
7327,Charles J. Sykes
7328,Laverne Harrell Clark
7329,Keri Hulme
7330,Jung Chang
7331,Martha C. Lawrence
7332,April Henry
7333,Miss Read
7334,J.S. Goodall
7335,Louise Doughty
7336,Lois Ruskai Melina
7337,Sheldon Siegel
7338,Moyra Caldecott
7339,Julio Cortázar
7340,Paul Blackburn
7341,William Monahan
7342,Robert Girardi
7343,Allen Morgan
7344,Brenda Clark
7345,Stephen R. Bissette
7346,Thomas E. S.
7347,Todd A. Mcintosh
7348,Laura J. Burns
7349,Melind
7350,Christie Golden
7351,Mel Od
7352,David Nevin
7353,C.J. Carella
7354,James Marsters
7355,Ryan Sook
7356,Eric P.
7357,Maura Seger
7358,Tracy Sin
7359,Arthur Bloch
7360,Elizabeth Ayres
7361,Tom Folley
7362,Iain Zaczek
7363,Deirdre O'Day
7364,Christos Kondeatis
7365,Sara Maitland
7366,Gerry Thompson
7367,Bernard Evslin
7368,Lyle Stuart
7369,Theodore Menten
7370,Tim Evans
7371,Larry Gonick
7372,Alice Outwater
7373,T.G. Henry James
7374,T.G.H James
7375,Jeff Barson
7376,Kr
7377,Jimmy Carter
7378,Rick Barba
7379,David Chong
7380,Regina Oehler Fultz
7381,Ellen Weiss
7382,Bob Krogle
7383,Michelle Lovric
7384,Patti Kim
7385,Marybeth Sparrow
7386,Denys Cazet
7387,Susan Hill
7388,Doug Hart
7389,Walt Disney Company
7390,Joanna Weaver
7391,Mercer Mayer
7392,Anthony Tallarico
7393,Roz Denny Fox
7394,Dolores /Lee French
7395,Dolores French
7396,Linda Lee
7397,Teresa Norman
7398,James C. Hefley
7399,Marti Hefley
7400,Rachael F. Heller
7401,Richard F. Heller
7402,Rosie Daley
7403,Michael Maccaskey
7404,Reed Irvine
7405,Clara Drechsler
7406,David Budbill
7407,Duane P. Schultz
7408,Schultz
7409,Tom Lambert
7410,Wayne Allred
7411,David Mecham
7412,Les Roberts
7413,Stephen Nasser
7414,Sherry Rosenthal
7415,Kate Walker
7416,Jane M. Lindskold
7417,Otto Penzler
7418,John Lutz
7419,Fowler
7420,George Spelvin
7421,Chris Van Allsburg
7422,Elke Pohl
7423,Thomas R. Schmidt
7424,Elvira Woodruff
7425,Nina Kidd
7426,Catherine Kidwell
7427,Barney Leason
7428,Steve Salerno
7429,William Kennedy
7430,John Kern
7431,Richard Doyle
7432,Timothy B. Benford
7433,Lucy Maud Montgomery
7434,Roy W. Poe
7435,Woman'S Day Editors
7436,Paul Krassner
7437,David Bergantino
7438,Lucasta Miller
7439,Sue-Ellen Welfonder
7440,Jeremy Black
7441,Nancy Atherton
7442,Ann Goethe
7443,Holt Mcdougal
7444,Geoffrey Chaucer
7445,Nevill Coghill
7446,Tom Gilling
7447,Elizabeth Dybell
7448,Christopher Reeve
7449,Elizabeth Buchan
7450,Boris Cyrulnik
7451,Mireille Cardot
7452,Nicole-Lise Berheim
7453,Sirrus Poe
7454,Sandra Canfield
7455,Joseph Mugnaini
7456,Overbeck
7457,Rita Rudner
7458,Robert Howard
7459,Frank Frazetta
7460,Eden Gray
7461,Jerry Oltion
7462,Caroline Sutton
7463,Bob Greene
7464,Oprah Winfrey
7465,Joseph Vargo
7466,Christine Filipak
7467,Richard Stark
7468,Stephen Birmingham
7469,William J. Palmer
7470,Patrick Larkin
7471,Wes Craven
7472,Darby Conley
7473,Tracy Chutorian Semler
7474,Deborah Axe
7475,Rebecca Smith
7476,Maggie Gee
7477,The Editors Of Creative Publishing International
7478,C.
7479,Ed Mcbain
7480,Margaret Coel
7481,Akif Pirinçci
7482,Elizabeth Graver
7483,Julia London
7484,Kathryn Smith
7485,Cleo Coyle
7486,Hannah March
7487,Anna Maclean
7488,Elizabeth Mayne
7489,Orr
7490,Hannah Howell
7491,Karen Marie Moning
7492,Pamela Toth
7493,Gayle Wilson
7494,Aimee Thurlo
7495,Caroline Burnes
7496,Adrianne Lee
7497,Annie Kimberlin
7498,Kathleen Nance
7499,Tamara Leigh
7500,Joseph Olshan
7501,William Congreve
7502,Jenelle Feyh
7503,Joseph Maynard Eastman
7504,Ej Thornton
7505,Larry Dossey
7506,Angelica Rose
7507,Gina Davidson
7508,Roger Senhouse
7509,Herma Briffault
7510,Richard Seaver
7511,Robert Coover
7512,Manuel Puig
7513,Joseph Kanon
7514,Colman
7515,Bill Goldberg
7516,Steve Goldberg
7517,Carl Von Clausewitz
7518,Greg Manning
7519,William Wells Brown
7520,William Edward Farrison
7521,Lee J. Painter
7522,Norman Vincen Peale
7523,Editors Of Reader'S Digest
7524,Charles Higham
7525,Eric Bowman
7526,Arlene James
7527,Janice Pennington
7528,Carlos De Abreu
7529,Savage
7530,Mary Mcbride
7531,Lizzie Simon
7532,Lian Frost
7533,Hans Wilhelm
7534,Christopher Fowler
7535,Antonia Fraser
7536,Garry B. Trudeau
7537,Rebecca West
7538,Lisa Grunwald
7539,Katie Hafner
7540,John Markoff
7541,Ph.D. Howard M. Halpern
7542,Terry Ryan
7543,Suze Orman
7544,Thomas A. Critchley
7545,Deborah Tannen
7546,Robert J. Wicks
7547,Lucille Kallen
7548,Catherine Aird
7549,Boo King
7550,A. J. Holt
7551,Dave Galanter
7552,Greg Brodeur
7553,Adib Khan
7554,R.A. Deckert
7555,Alma Alexander Hromic
7556,Angela Henry
7557,Eleanor H. Porter
7558,Clive Egleton
7559,Tim Jeal
7560,Jasmine Cresswell
7561,Stephen Cartwright
7562,Laura Lee Hope
7563,Gloria Singer
7564,Rumer Godden
7565,John Gordon
7566,Robert Leeson
7567,Giles
7568,Beatrix Potter
7569,Mandy Stanley
7570,J. Mcnally
7571,Roger Knights
7572,John Cunliffe
7573,Fiona Pragoff
7574,A. First Book
7575,David Bennet
7576,Moira Kemp Mathew Price
7577,Ladybird Books
7578,Peter Longden
7579,Heinz Tophinke
7580,William Gaddis
7581,Marcus Ingendaay
7582,Jan Brogan
7583,Frank Maccourt
7584,B. Delores Max
7585,Joe Weisberg
7586,J. Baxter Newgate
7587,Mark Sparky Stensaas
7588,Rick Kollath
7589,Trudi Strain Trueit
7590,Paulette Bourgeois
7591,Sharon Jennings
7592,Brenda Clark (I
7593,D.J. Machale
7594,Donna Diamond
7595,Emily Rodda
7596,Marc Mcbride
7597,Luann Udell
7598,Randy Hall
7599,Erik Sherman
7600,Douglas Stone
7601,Bruce Patton
7602,Sheila Heen
7603,Roger Fishe
7604,Thom Hartmann
7605,Edward M. Hallowell (Introduction)
7606,M.
7607,Janis Abrahms Spring
7608,Michael Spring
7609,Elizabeth A. Lynn
7610,Shawn Macmanus
7611,Collee
7612,Janet Mills
7613,Vicki Croke
7614,Evelyn Mcfarlane
7615,James Saywell
7616,Helen Exley
7617,Yuzan Daidoji
7618,Oscar Ratti
7619,Thomas Cleary
7620,Meow Tzu
7621,Michael Kent
7622,Sarah Flannery
7623,David Flannery
7624,Björn Kjellström
7625,Bob Burns
7626,Mike Burns
7627,Michael J. Hunt
7628,Virginia Beard Morton
7629,Paul Ware
7630,Raymond Regh
7631,Jack Countryman
7632,Terri Gibbs
7633,Lesléa Newman
7634,Trevor Blount
7635,Bo Fowler
7636,Justine Davis
7637,Sophy Burnham
7638,Grant Taylor
7639,Diana Abu-Jaber
7640,Thomas More
7641,Paul Turner
7642,Michael Leunig
7643,Shusha Guppy
7644,George Negus
7645,Clare Maxwell-Hudson
7646,John Campbell
7647,Melinda Coss
7648,Stephen Gresham
7649,Charles Frederick Main
7650,Mo Hayder
7651,Richard Yates
7652,Russ Mcdonald
7653,Alexander C. Rae
7654,Charlotte Russell Johnson
7655,Suzan-Lori Parks
7656,Margaret Ball
7657,John Ennis
7658,Glen Duncan
7659,Alfred Lansing
7660,Barry Unsworth
7661,Gao Xingjian
7662,Mabel Lee
7663,James Morrow
7664,Sharon E. Heisel
7665,James J. Fahey
7666,J. Robert Lennon
7667,Majgull Axelsson
7668,Roger Tennant
7669,Graham Swift
7670,Judith R. Hendricks
7671,Jane Juska
7672,Alison Smith
7673,Diane Jessup
7674,Valerie Taylor
7675,Tania Modleski
7676,Rick Bragg
7677,Joelle Fraser
7678,Kathy Dobie
7679,Gail Sheehy
7680,Jennifer L. Leo
7681,Jessica Maxwell
7682,Lauralee Summer
7683,Jeff O'Leary
7684,Candace Gingrich
7685,Chris Bull
7686,Hilda Stahl
7687,Paul Geiger
7688,Roger Lea Macbride
7689,David Gilleece
7690,Frances Temple
7691,Ed Little
7692,Laura Ingalls Wilder
7693,Jessica Shaver
7694,Joseph Warren Yoder
7695,Robbie Branscum
7696,Julie Brincklo
7697,Nancy Mcarthur
7698,Irene Trivas
7699,Mary Pope/ Murdo Osborne
7700,Anthony Chandor
7701,Al Berto
7702,Cindy Engel
7703,Steve Grenard
7704,J. P. Gosse
7705,David Attenborough
7706,Marcia Foy
7707,Anna Katherine Nicholas
7708,Desmond Morris
7709,Barbara Woodhouse
7710,Dorothy Quelch
7711,Phyllis Wise
7712,A. B. C. Whipple
7713,John T. Burgoyne
7714,Jeffrey Moussaieff Masson
7715,Susan Mccarthy
7716,Natalie Babbitt
7717,Kathryn Lasky
7718,Sid Fleischman
7719,Patricia Leitch
7720,Fred Grove
7721,Troy Howell
7722,Marian F. Novak
7723,Mary Gehr
7724,Joan Lowery Nixon
7725,Candy Dawson Boyd
7726,Xavier Einstein
7727,Bertrand R. Brinley
7728,Kathleen Hersom
7729,Cicely Mary Barker
7730,Lynn Harnett
7731,Norma Fox Mazer
7732,Lillian O'Donnell
7733,Marilyn D. Anderson
7734,Mary Stolz
7735,Leonard Shortall
7736,Bruce Brooks
7737,Stephanie Calmenson
7738,Don Orehek
7739,Judith Bauer Stamper
7740,Incorporated Al-Anon Family Group Headquarters
7741,Tohru Fujisawa
7742,Ulli Olvedi
7743,Stephanie Bond
7744,John E. Hankins
7745,Patrick Lynch
7746,Rafael Chirbes
7747,Dagmar Ploetz
7748,Anne Cameron
7749,Nicholas Christopher
7750,Sailor Jim Johnston
7751,Andrew J. Robinson
7752,Irmela Arnsberger
7753,J. N. M. Wijngaards
7754,Susan Jeffers
7755,Patty Aubery
7756,Nanc
7757,Gavin Edwards
7758,Chris Kalb
7759,Beverley Harper
7760,Dan Kurzman
7761,Geoffrey Wolff
7762,Peter Gethers
7763,Gary A. Birken
7764,Dave Hoekstra
7765,Allegra Goodman
7766,Carol Muske-Dukes
7767,Jennifer Belle
7768,Caryl Phillips
7769,Emma Donog
7770,Katherine Russell Rich
7771,Charlene Sands
7772,Gervase Phinn
7773,Leslie A. Fiedler
7774,Renate Dorrestein
7775,Andreas Schlüter
7776,Karoline Kehr
7777,Fred Hunter
7778,Carla Damron
7779,Camille Minichino
7780,Bob Larson
7781,T. D. Jakes
7782,Emilie Barnes
7783,Jane Rogers
7784,Barbara Fitzgerald
7785,Jessica Anderson
7786,Marjory Davidson
7787,Beverly S. Martin
7788,Jill Ba
7789,Anne Stuart
7790,Jule Mcbride
7791,Emma Richmond
7792,Elizabeth Bailey
7793,Greg Cox
7794,Emily Grayson
7795,Karen Hughes
7796,Sandra Steffen
7797,Monika Curths
7798,E. A. Proulx
7799,Jean Chandler
7800,Thomas Hettche
7801,Lauren M. Henderson
7802,Cameron West
7803,Petra Hammesfahr
7804,Christian Spiel
7805,Katja Rohde
7806,Antoine De Saint- Exupéry
7807,Elke Wehr
7808,Johanna Sinisalo
7809,S.L. Viehl
7810,Lucile Morrison
7811,Franz Geritz
7812,Marisol
7813,Amulya Malladi
7814,Margaret Schmidt Hacker
7815,John Clarke
7816,Michael Larvey
7817,Kavita Daswani
7818,Chitra Divakaruni
7819,Diane Glancy
7820,Robert Gerzon
7821,Klaus Berr
7822,Christoph Hahn
7823,Gaby Wurster
7824,Werner Schmitz
7825,Angelika Bardeleben
7826,Sr Pugalenthi
7827,Michael S. Lief
7828,Ben Bycel
7829,H. Mitchell Caldwell
7830,Catherine Lim
7831,Andrea Chesman
7832,Daniela E. Schreier
7833,Arthur Conan
7834,Sir Doyle
7835,Nina Berberova
7836,Tennessee Williams
7837,Julia Hammond
7838,Yolanda Joe
7839,Emily Hendrickson
7840,Kathy Disanto
7841,Lynne Perrie
7842,Ellen Sussman
7843,Anne Marie Winston
7844,Bette Ford
7845,Niall Williams
7846,Jeanne D'Haem
7847,Wendy Loggia
7848,Dianne Day
7849,George Lucas
7850,Malle Vallik
7851,Diane Haeger
7852,Roger Lancelyn Green
7853,Lotte Reiniger
7854,Lori Bryant-Woolridge
7855,Craig Hillman
7856,Kieran Scott
7857,Elizabeth Skurnick
7858,Jordan Paul
7859,Chris Spink
7860,Earl Proulx
7861,Isadora Tattlin
7862,Robin Maxwell
7863,Jacqueline Harpman
7864,Carla Cook
7865,Robyn Sisman
7866,Miriam E. Nelson
7867,Judy Knipe
7868,Katie Schneider
7869,Anne-Cécile Padoux
7870,Anna Gavalda
7871,Franck
7872,Vautrin
7873,Wayson Choy
7874,Miguel Angel Asturias
7875,Frances Partridge
7876,Miguel De Cervantes
7877,Tobias Smollett
7878,Paul Arden
7879,Tom Savage
7880,George V. Higgins
7881,Helen Colijn
7882,Pierre Loti
7883,Hella S. Haasse Haasse
7884,Paul Golding
7885,Franco Ferrucci
7886,Raymond Rosenthal
7887,Janet Frame
7888,Khyentse Rinpoche
7889,Matthieu Ricard
7890,Alice Vaara
7891,Bettie B. Youngs
7892,Jennifer Youngs
7893,Philip Rieff
7894,Karina Moore
7895,Ian Buruma
7896,Patricia Matthews
7897,Clayton Matthews
7898,Bette Lord
7899,Charlotte Sanford
7900,Henry Porter
7901,Diana Silber
7902,Robert Ballard
7903,Leilia Kelly
7904,Thomas Keech
7905,Ross Kasminoff
7906,Ron Handberg
7907,Jeanne M. Dams
7908,George Dawes Green
7909,Dale Furutani
7910,Victoria Gotti
7911,Shirley Kennett
7912,Elizabeth North
7913,Lisa Vice
7914,Frank Drake
7915,Ralph M. Mcinerny
7916,Edna O'Brien
7917,Herbert Gold
7918,Adèle Geras
7919,Stewart
7920,Sally Walton
7921,Mary Sheedy Kurcinka
7922,Meg O'Brien
7923,John Simpson
7924,Ward Just
7925,Tim Page
7926,Hans Christian. Anderson
7927,Marion Philadelphia
7928,Janine Boissard
7929,Yossi K. Halevi
7930,Beatrice Bruteau
7931,Milton Viorst
7932,Karla Jay
7933,Corliss Lamont
7934,Kate Bornstein
7935,Betty White
7936,John A. Buehrens
7937,Unitarian Universalist Associatio
7938,Richard T. Kaser
7939,Lauraine Leblanc
7940,Mary Kingsley
7941,Elspeth Huxley
7942,Peter F. Stevens
7943,Howard Blum
7944,Suelette Dreyfuss
7945,Bernard Lewis
7946,Peter Shaffer
7947,Detlev Ullrich
7948,Joseph Mitchell
7949,Eike Schönfeld
7950,Les Martin
7951,Jane Urquhart
7952,Benjamin Von Stuckrad-Barre
7953,Benjamin Von Stuckrad-
7954,Paul Doherty
7955,Stephen J. Rivele
7956,Andy Straka
7957,Philip R. Craig
7958,Robert J. Randisi
7959,H. F. Saint
7960,Nancy M. Neuman
7961,Alison Webster
7962,Deborah Cartmell
7963,I.Q. Hunter
7964,Heidi Kaye
7965,Imelda Whe
7966,Jane Rule
7967,Lynne Griffin
7968,Kelly Mccann
7969,William Robertson
7970,David Wilkerson
7971,Albert Gilman
7972,John Russell Brown
7973,Russell Fraser
7974,William H. Matchett
7975,S. Schoenb
7976,Reuben Brower
7977,S. Nagarajan
7978,Daniel Seltzer
7979,Barbara Everett
7980,P. H. Davison
7981,T. J. B. Spencer
7982,Walter Brueggemann
7983,Martha J. Beckman
7984,John Mcpherson
7985,Wendy Wasserstein
7986,Rachel Chandler
7987,Kate Clinton
7988,Chastity Bono
7989,Billie Fitzpatrick
7990,Rebecca Ore
7991,Julie Andrews Edwards
7992,Sarah Gilbert
7993,Emmanuèle Bernheim
7994,Ted Chiang
7995,Patrick Nielsen Hayden
7996,Karen Michalson
7997,Peter Watts
7998,Peter Taylor
7999,Susan Fromberg Schaeffer
8000,Katharine Murray
8001,Donald S. Olson
8002,Günter W. Kienitz
8003,Denis Hamill
8004,Dao Strom
8005,Gina Mayer
8006,Jonathan Rice
8007,Tim Rice
8008,Paul Gambaccini
8009,Paul &Amp
8010,Tim Rice. Et Al. Gambaccini
8011,Roger Osborne
8012,David Hockney
8013,Nikos Stangos
8014,Colin Larkin
8015,Alex Ogg
8016,Johnny Rogan
8017,Miranda Sawyer
8018,Terry Kay
8019,Sandra Markle
8020,Mark Robert Rank
8021,Kenneth Gatland
8022,Victoria Chancellor
8023,Roberta
8024,Zlata Filipovic
8025,William W. Johnstone
8026,Nava Renek
8027,Dee Brestin
8028,Kathy Troccoli
8029,Marjorie Winn
8030,Abbot George Burke
8031,Covert Bailey
8032,Lewis Gannett
8033,Alan Brennert
8034,Kuki Gallmann
8035,Tom Defalco
8036,Richard Mason
8037,Roberto G. Fernandez
8038,Tadahiko Nagao
8039,Isamu Saito
8040,Gustavo Perez-Firmat
8041,Joanne Mcclellan Egnor
8042,Dr. Wayne W. Dyer
8043,John Norman
8044,Michele Slung
8045,Albert Uderzo
8046,Emma Forrest
8047,Bill Murphy
8048,Peter Wood
8049,G. Eason
8050,William Least Heat-Moon
8051,Christobel Kent
8052,Rosie Thomas
8053,Maggie O'Farrell
8054,Sharon Butala
8055,Paddy Ryan
8056,Paul Erdman
8057,Katja M. Werker
8058,Maryse Wolinski
8059,Linda Fairstein
8060,Terry Tempest Williams
8061,Let'S Go Inc.
8062,Helga Tiscenko
8063,Robert Bosnak
8064,Robert Dessaix
8065,Susan M. Lark
8066,Elizabeth Somer
8067,Robert Stone
8068,Stanley Karnow
8069,Gail Evans
8070,Vickie L. Bane
8071,Lina Visconti
8072,Donna May Gibbs Carpenter
8073,Frank
8074,Manuel Vázquez Montalbán
8075,Manuel Vazquez Montalban
8076,India Knight
8077,George Hughes
8078,Steven Levy
8079,Margaret Lawrence
8080,Paula Weideger
8081,Gordon Honeycombe
8082,Colin Turnbull
8083,Colson Whitehead
8084,Harald Gerlach
8085,Market House Books Ltd.
8086,Rosalind Fergusson
8087,Michael D. Hutt
8088,Thomas W. Speh
8089,Steven V. Roberts
8090,Dan Zevin
8091,Glenn Frankel
8092,Gilda Radner
8093,Anne Michaels
8094,Quint Buchholz
8095,John Maddox Roberts
8096,A. Oswald
8097,Juliet Schor
8098,Betsy Taylor
8099,Ed Glinert
8100,Atima Srivastava
8101,Giò Waeckerlin Induni
8102,Lisa Scott
8103,Dagmar Roth
8104,Sharon Maas
8105,Amelie Fried
8106,Sneaky P. Brown
8107,Carina Klein
8108,Susan Carroll
8109,Marcel Bieger
8110,Eveline Passet
8111,James Ellison
8112,Dian Fossey
8113,Wolfgang Büscher
8114,Robert Merle
8115,Christel Gersch
8116,Gerda Bean
8117,N.H. Kleinbaum
8118,Luigi Guicciardi
8119,Katharina Schmidt
8120,Mcdowell Bryson
8121,Adele Ziminski
8122,Shifra Horn
8123,Dalya Bilu
8124,J. M. Synge
8125,Tim Robinson
8126,Lynne S. Schwartz
8127,Tommy Hays
8128,Loretta Lynn
8129,Patsi Bale Cox
8130,Sidney Poitier
8131,Gordon Mackenzie
8132,Paul Grescoe
8133,Annette Delore
8134,Ski Weekend (Fear Street
8135,No. 10)
8136,John Hughes
8137,Deirdre Corey
8138,Lisa Birnbach
8139,Patricia Marx
8140,Linda Tschirhart Sanford
8141,Mary Ellen Donovan
8142,Charles L. Calia
8143,Arianna Huffington
8144,Bill Maher
8145,Denis Waitley
8146,Elle Eggels
8147,Margaret Lee Braun
8148,Theo Colborn
8149,Nancy M. Stuart
8150,Joanne K. Rowling
8151,Jean-Claude Gotting
8152,Jean-Françoi
8153,Emilie Richards
8154,Miriam Ali
8155,Outside Magazine Editors
8156,Nick Thorpe
8157,Bentley Little
8158,John Skipp
8159,Shaun Hutson
8160,Jesse Hunter
8161,Jr.
8162,Richard Henry Dana
8163,Thomas Philbrick
8164,Raisa Gorbachev
8165,David Floyd
8166,Helen Hunt Jackson
8167,J. B. Calchman
8168,Thalassa Ali
8169,Stephen Glass
8170,Pat Mulcahy
8171,Dorothy Bryant
8172,Edidt Geever
8173,Angus Calder
8174,Marion A. Kaplan
8175,Nella Larsen
8176,Thadious M. Davis
8177,Charles Portis
8178,Witi Ihimaera
8179,Jann Mitchell
8180,Connie Lightner
8181,Terri Crisp
8182,Samantha Glen
8183,Joey Green
8184,Rod Mcqueen
8185,Michael J. Fox
8186,Margaret Laurence
8187,B. Alison Weir
8188,Alison Weir
8189,Peter Gzowski
8190,Alvin F. Poussaint
8191,William K. Hartmann
8192,Garrett Sutton
8193,Jonas Ridderstrale
8194,Kjell Nordström
8195,Kjell Nordstrom
8196,Howard Dean
8197,Dennis Kucinich
8198,Studs Terkel
8199,Reverend Al Sharpton
8200,Karen Hunter
8201,James Hynes
8202,Erik S. Rosenaa
8203,Ted Michener
8204,Mark Jacobson
8205,Sarah Zettel
8206,David Layton
8207,K. C. Cole
8208,Daniel Halpern
8209,Hyemeyohsts Storm
8210,Edward Blishen
